user_id;total_sessions;total_none_trips;total_cancellations;real_trips;real_flights;real_hotels_booked;real_avg_flight_discount;real_avg_hotel_discount;avg_page_clicks;avg_session_duration;real_avg_nights;real_avg_rooms;real_bags_check_rate;has_children;married;age;gender;home_country;home_city;home_airport;month_by_us;real_international_rate;real_avg_money_spent_hotel;real_sum_km_flown;avg_days_after_booking
532863;8;4;0;4;5;4;0.0;2.5;9.0;1.1083333333333334;0.5;0.5;0.0;False;False;57;M;usa;phoenix;LUF;34;0.0;93.575;5576.203453292663;1.5
532866;8;4;0;4;8;4;0.0;5.0;26.5;3.35;0.5;0.5;0.5;True;True;52;F;usa;san antonio;SKF;34;0.0;170.0;8957.578148817005;3.0
532901;8;7;0;1;2;1;0.0;0.0;9.0;1.1166666666666667;0.0;0.0;0.0;False;False;26;F;usa;oklahoma city;OKC;34;0.0;0.0;682.843757024258;0.0
532912;8;4;0;4;8;3;2.5;0.0;8.5;1.075;0.0;0.0;0.5;False;True;45;F;usa;new york;JFK;34;0.0;0.0;10535.691609222307;1.0
532941;8;3;1;3;4;3;0.0;0.0;13.0;1.6;0.0;0.0;0.0;False;False;32;F;canada;toronto;YZD;34;0.0;0.0;4089.322006808461;0.0
532989;9;4;0;5;8;5;0.0;0.0;22.0;2.65;0.0;1.0;0.0;True;True;53;F;usa;seattle;BFI;34;0.0;0.0;12677.364326163584;1.5
533048;8;7;0;1;0;1;0.0;15.0;7.0;0.9000000000000001;0.0;0.0;0.0;True;True;50;M;usa;chicago;ORD;34;0.0;0.0;0.0;0.0
533093;9;7;0;2;2;2;0.0;0.0;10.0;1.2;0.0;0.0;0.0;False;False;23;F;usa;new york;JFK;34;0.0;0.0;3277.111769968965;0.0
533117;8;6;0;2;4;1;0.0;0.0;9.5;1.1583333333333332;0.0;0.0;0.0;False;False;52;F;usa;charlotte;CLT;34;0.0;0.0;1741.062677804069;0.0
533123;9;7;0;2;4;1;0.0;0.0;10.0;1.2666666666666666;0.0;0.0;0.0;True;False;43;M;canada;edmonton;YED;34;0.0;0.0;3150.605642258205;0.0
533129;8;3;0;5;8;4;0.0;0.0;19.5;2.35;1.0;0.5;0.0;False;False;40;F;usa;new york;LGA;34;0.0;72.0;6166.694915831331;1.5
533155;8;5;0;3;6;3;0.0;5.0;16.5;2.0500000000000003;0.0;0.0;0.0;False;True;49;F;usa;los angeles;LAX;34;0.0;0.0;10783.92456287856;0.0
533187;8;7;0;1;0;1;0.0;5.0;12.0;1.4833333333333334;0.0;0.0;0.0;False;True;71;F;usa;denver;DEN;34;0.0;0.0;0.0;0.0
533199;10;7;0;3;6;3;0.0;0.0;17.0;2.091666666666667;0.0;0.0;0.0;False;False;28;F;usa;new york;LGA;34;0.0;0.0;5317.929293380917;0.0
533211;8;4;0;4;8;3;0.0;0.0;22.0;2.7333333333333334;0.0;0.0;0.0;True;False;54;M;usa;austin;AUS;34;0.0;0.0;8121.625652751711;1.5
533222;8;5;0;3;4;3;0.0;0.0;10.5;1.3;0.0;0.0;0.0;True;True;55;F;usa;seattle;SEA;34;0.0;0.0;5281.739835593401;0.0
533248;8;5;0;3;6;3;0.0;0.0;9.5;1.1666666666666667;0.0;0.0;0.0;True;True;46;F;usa;los angeles;LAX;34;0.0;0.0;11425.152209375578;0.0
533251;8;6;0;2;4;2;0.0;0.0;12.5;1.55;0.0;0.0;0.0;True;True;47;F;usa;detroit;DET;34;0.0;0.0;3741.743717100753;0.0
533283;10;6;0;4;8;3;0.0;0.0;15.5;1.9500000000000002;0.0;0.0;0.0;False;False;54;F;usa;orlando;ORL;34;0.0;0.0;8083.185925494553;0.0
533291;8;2;0;6;12;6;0.0;0.0;16.5;2.0583333333333336;1.5;1.0;0.5;False;True;42;F;usa;tucson;TUS;34;0.0;131.5;15731.999301520384;5.75
533302;8;5;0;3;4;3;10.0;0.0;11.5;1.4;0.0;0.0;0.0;False;False;42;F;usa;corpus christi;CRP;34;0.0;0.0;4518.516147366038;0.0
533327;8;4;0;4;2;4;10.0;0.0;13.5;1.675;1.0;0.5;0.0;True;True;60;F;usa;winston-salem;INT;34;0.0;155.0;3394.359424588869;1.0
533357;8;3;0;5;8;4;0.0;0.0;17.5;2.158333333333333;1.0;0.5;0.0;False;False;42;M;usa;san francisco;SFO;34;0.0;77.0;12349.109122454774;1.75
533378;8;5;0;3;6;2;0.0;0.0;15.0;1.85;0.0;0.0;0.0;True;True;42;F;usa;long beach;LGB;34;0.0;0.0;7257.277157640956;0.0
533388;8;7;0;1;2;1;0.0;0.0;13.0;1.6166666666666667;0.0;0.0;0.0;True;True;53;F;usa;wichita;ICT;34;0.0;0.0;1583.5571250392031;0.0
533393;9;8;0;1;0;1;0.0;0.0;11.0;1.3666666666666667;0.0;0.0;0.0;True;True;60;F;usa;columbus;LCK;34;0.0;0.0;0.0;0.0
533396;8;3;0;5;10;5;0.0;0.0;24.0;2.941666666666667;1.5;1.0;0.0;False;True;51;F;usa;austin;AUS;34;0.0;96.0;8914.233304253003;5.25
533402;9;6;0;3;4;2;0.0;2.5;8.0;0.9833333333333333;0.0;0.0;0.0;False;False;31;F;usa;chicago;UGN;34;0.0;0.0;2623.7831405680918;0.0
533404;8;3;1;3;6;2;0.0;0.0;19.0;2.283333333333333;0.0;0.0;0.0;False;True;41;F;canada;ottawa;YOW;34;0.0;0.0;9789.366368822984;0.0
533411;8;4;0;4;8;3;0.0;0.0;24.0;2.9416666666666664;0.0;0.0;0.0;False;False;37;F;usa;new york;JFK;34;0.0;0.0;8178.55387693718;1.0
533449;9;8;0;1;2;1;0.0;0.0;11.0;1.4166666666666667;0.0;0.0;0.0;False;False;19;F;usa;new york;JFK;34;0.0;0.0;3974.209842999768;0.0
533464;8;6;0;2;4;1;0.0;0.0;11.0;1.4249999999999998;0.0;0.0;0.0;True;True;58;F;usa;washington;DCA;34;0.0;0.0;5100.474959983521;0.0
533490;8;4;0;4;8;3;0.0;0.0;15.5;1.9083333333333332;0.0;0.0;0.0;False;False;42;F;usa;baltimore;BWI;34;0.0;0.0;5920.240139897422;1.5
533492;8;5;0;3;6;2;0.0;10.0;15.0;1.85;0.0;0.0;0.0;True;True;47;F;usa;chicago;MDW;34;0.0;0.0;18388.33847020286;0.0
533497;8;3;0;5;10;3;0.0;0.0;17.5;2.175;0.0;0.0;0.0;False;False;38;F;usa;madison;MSN;34;0.0;0.0;11006.203179793461;3.25
533518;8;5;0;3;6;3;0.0;0.0;10.5;1.2583333333333333;0.0;0.0;0.0;False;True;53;F;usa;los angeles;LAX;34;0.0;0.0;9844.65949890398;0.0
533527;8;7;0;1;2;1;35.0;15.0;6.0;0.7666666666666666;0.0;0.0;0.0;False;True;27;F;usa;los angeles;LAX;34;0.0;0.0;1962.1943824991429;0.0
533537;9;6;0;3;4;2;17.5;5.0;13.0;1.6;0.0;0.0;0.0;False;False;35;F;canada;montreal;YMX;34;0.0;0.0;4982.7521132559095;0.0
533542;9;4;0;5;10;4;0.0;0.0;16.0;2.0;0.0;0.0;0.0;False;True;49;F;usa;las vegas;LAS;34;0.0;0.0;12615.841219996655;3.0
533550;8;6;0;2;4;2;2.5;0.0;11.5;1.4166666666666665;0.0;0.0;0.0;True;True;35;F;usa;new york;LGA;34;0.0;0.0;4215.721805292716;0.0
533573;8;6;0;2;4;1;5.0;0.0;5.5;0.6833333333333333;0.0;0.0;0.0;False;False;47;F;canada;windsor;YQG;34;0.0;0.0;1671.2428690143524;0.0
533575;8;4;0;4;8;4;0.0;0.0;19.0;2.333333333333333;0.0;0.5;0.0;True;False;37;F;usa;indianapolis;IND;34;0.0;0.0;3708.2347988187794;3.0
533598;8;5;0;3;6;3;0.0;0.0;14.5;1.8083333333333331;0.0;0.0;0.0;False;False;44;F;usa;milwaukee;MKE;34;0.0;0.0;2539.504064887398;0.0
533613;9;6;0;3;6;3;0.0;0.0;11.0;1.4;0.0;0.0;0.0;True;True;48;F;usa;oklahoma city;TIK;34;0.0;0.0;4647.225934805127;0.0
533617;9;6;0;3;6;3;0.0;0.0;9.0;1.1166666666666667;0.0;0.0;0.0;True;True;47;F;usa;dallas;DAL;34;0.0;0.0;7040.9688098428105;0.0
533656;8;6;0;2;3;1;2.5;5.0;14.5;1.825;0.0;0.0;0.0;False;False;40;M;usa;boston;BOS;34;0.0;0.0;4746.265550637886;0.0
533716;8;5;0;3;6;1;0.0;5.0;13.5;1.6833333333333333;0.0;0.0;0.0;False;False;50;F;usa;tampa;TPA;34;0.0;0.0;6316.491778526835;0.0
533742;8;5;0;3;5;2;0.0;0.0;15.5;1.9083333333333332;0.0;0.0;0.0;True;True;34;M;usa;el paso;BIF;34;0.0;0.0;6010.996383864391;0.0
533759;8;5;0;3;4;3;0.0;0.0;7.5;0.95;0.0;0.0;0.0;True;True;47;F;usa;louisville;LOU;34;0.0;0.0;2558.1734983981487;0.0
533773;8;4;0;4;5;3;0.0;0.0;19.5;2.416666666666667;0.0;0.0;0.0;False;False;32;F;canada;calgary;YYC;34;0.0;0.0;7771.3970883238435;0.0
533782;8;5;0;3;4;3;0.0;0.0;10.0;1.2416666666666667;0.0;0.0;0.0;False;True;55;F;usa;honolulu;HNL;34;0.0;0.0;10123.305436569532;0.0
533809;10;8;0;2;4;2;0.0;0.0;12.0;1.4916666666666667;0.0;0.0;0.0;True;True;40;F;usa;milwaukee;MKE;34;0.0;0.0;4017.216838440504;0.0
533827;8;7;0;1;0;1;0.0;0.0;11.5;1.475;0.0;0.0;0.0;False;False;50;F;canada;edmonton;YXD;34;0.0;0.0;0.0;0.0
533846;8;5;0;3;4;2;0.0;0.0;15.5;1.925;0.0;0.0;0.0;False;True;36;F;usa;chicago;UGN;34;0.0;0.0;3948.380613943621;0.0
533859;8;4;0;4;8;4;0.0;0.0;17.5;2.15;0.5;0.5;0.0;False;True;58;F;canada;edmonton;YED;34;50.0;87.0;10743.242243230865;2.0
533895;8;6;0;2;4;1;0.0;0.0;15.5;1.9583333333333335;0.0;0.0;0.0;False;False;33;F;usa;houston;IAH;34;0.0;0.0;2566.1902538014897;0.0
533908;9;8;0;1;2;1;0.0;0.0;7.0;0.8833333333333333;0.0;0.0;0.0;False;False;28;F;usa;austin;AUS;34;0.0;0.0;1565.2370246489968;0.0
533932;8;4;1;2;2;2;0.0;2.5;20.0;2.5;0.0;0.0;0.0;True;True;35;F;usa;corpus christi;CRP;34;0.0;0.0;1968.188401177759;0.0
533975;8;5;0;3;0;3;0.0;5.0;14.0;1.7333333333333334;0.0;0.0;0.0;True;False;39;F;usa;sacramento;SAC;34;0.0;0.0;0.0;0.0
533985;8;6;0;2;4;1;0.0;0.0;10.0;1.275;0.0;0.0;0.0;False;False;34;F;usa;los angeles;LAX;34;0.0;0.0;4271.824380629562;0.0
533990;8;3;0;5;8;4;2.5;0.0;17.0;2.091666666666667;1.0;0.5;0.0;True;False;51;F;canada;windsor;YQG;34;0.0;74.0;5608.624473213239;2.25
534040;8;6;0;2;2;2;0.0;0.0;9.0;1.0916666666666668;0.0;0.0;0.0;True;True;56;F;usa;chicago;ORD;34;0.0;0.0;1392.4416506227662;0.0
534045;8;6;0;2;4;1;0.0;0.0;5.0;0.625;0.0;0.0;0.0;False;True;44;F;usa;newport news;PHF;34;0.0;0.0;4799.926772745863;0.0
534066;8;3;0;5;10;4;0.0;0.0;15.0;1.8416666666666668;0.5;0.5;0.0;True;True;44;F;usa;new york;JFK;34;0.0;52.5;9605.476242973824;3.5
534088;8;5;0;3;4;2;2.5;0.0;16.5;2.1083333333333334;0.0;0.0;0.0;True;False;29;M;usa;kansas city;MCI;34;0.0;0.0;2435.947196919069;0.0
534105;8;2;0;6;12;5;0.0;0.0;18.5;2.2750000000000004;1.5;1.0;0.0;False;False;53;F;usa;tucson;TUS;34;0.0;159.8;12739.86448555511;6.5
534179;8;4;0;4;6;4;0.0;0.0;17.5;2.166666666666667;1.0;0.5;0.0;False;True;42;F;usa;san francisco;SFO;34;0.0;153.0;6084.936234444367;1.5
534190;8;6;0;2;2;2;0.0;0.0;14.5;1.775;0.0;0.0;0.0;True;True;40;M;canada;windsor;YQG;34;0.0;0.0;699.4435951750315;0.0
534246;8;6;0;2;2;2;0.0;0.0;9.0;1.1583333333333332;0.0;0.0;0.0;False;True;40;F;usa;houston;HOU;34;0.0;0.0;290.36610716698914;0.0
534254;9;8;0;1;2;1;10.0;0.0;11.0;1.35;0.0;0.0;0.0;False;False;25;F;canada;calgary;YYC;34;0.0;0.0;3365.7693333859625;0.0
534295;9;6;0;3;6;3;0.0;0.0;11.0;1.4166666666666667;0.0;0.0;0.0;False;False;50;F;usa;new york;JFK;34;0.0;0.0;9044.9906598679;0.0
534333;9;7;0;2;4;2;0.0;0.0;12.0;1.45;0.0;0.0;0.0;True;False;51;F;usa;houston;IAH;34;0.0;0.0;3441.6967293153075;0.0
534351;9;2;0;7;14;7;0.0;0.0;20.0;2.4166666666666665;3.0;1.0;1.0;False;False;43;F;usa;houston;IAH;34;0.0;888.0;16340.998902308229;8.0
534360;8;3;0;5;10;4;0.0;0.0;26.5;3.3083333333333336;0.5;0.5;0.0;True;False;44;F;canada;montreal;YUL;34;100.0;119.5;9149.062600630612;4.0
534378;8;7;0;1;2;1;0.0;0.0;5.0;0.6333333333333333;0.0;0.0;0.0;True;True;61;F;usa;los angeles;LAX;34;0.0;0.0;3974.209842999768;0.0
534380;8;5;0;3;6;3;5.0;0.0;19.0;2.375;0.0;0.0;0.0;True;False;39;M;canada;saskatoon;YXE;34;0.0;0.0;12458.65590026314;0.0
534391;8;5;0;3;6;3;15.0;0.0;10.0;1.2833333333333332;0.0;0.0;0.0;False;True;51;F;canada;victoria;YYJ;34;0.0;0.0;5951.975320664609;0.0
534445;8;4;1;2;4;1;0.0;0.0;11.0;1.3833333333333333;0.0;0.0;0.0;False;True;45;F;usa;jacksonville;NZC;34;0.0;0.0;6709.5918432685885;0.0
534474;9;5;0;4;8;3;0.0;0.0;13.0;1.6;0.0;0.0;0.0;False;False;46;M;usa;stockton;SCK;34;0.0;0.0;12126.587543588412;0.0
534499;8;7;0;1;0;1;0.0;0.0;12.5;1.5333333333333332;0.0;0.0;0.0;True;True;33;F;usa;madison;MSN;34;0.0;0.0;0.0;0.0
534564;9;8;0;1;2;1;0.0;0.0;5.0;0.6166666666666667;0.0;0.0;0.0;False;True;51;F;usa;miami;MIA;34;0.0;0.0;1905.3655511329519;0.0
534594;8;6;0;2;2;2;0.0;0.0;10.5;1.2666666666666666;0.0;0.0;0.0;False;True;45;F;canada;windsor;YQG;34;0.0;0.0;844.2930992596083;0.0
534604;8;7;0;1;2;0;0.0;0.0;9.5;1.2083333333333335;0.0;0.0;0.0;False;False;28;F;canada;vancouver;YVR;34;0.0;0.0;2852.647397474163;0.0
534607;9;5;0;4;8;3;0.0;0.0;14.0;1.7166666666666666;0.0;0.0;0.0;False;False;36;F;usa;milwaukee;MKE;34;0.0;0.0;6233.349027117805;0.0
534608;9;5;0;4;8;4;7.5;0.0;17.0;2.066666666666667;0.0;0.0;0.0;False;True;38;F;usa;baton rouge;BTR;34;0.0;0.0;8696.248554989488;0.0
534661;8;7;0;1;0;1;0.0;25.0;13.0;1.6;0.0;0.0;0.0;True;False;20;F;usa;austin;AUS;34;0.0;0.0;0.0;0.0
534688;8;3;0;5;8;5;0.0;0.0;17.5;2.1500000000000004;1.0;1.0;0.5;True;False;39;F;usa;louisville;LOU;34;0.0;132.3;3695.353295905962;4.0
534697;9;7;0;2;2;2;20.0;0.0;12.0;1.4833333333333334;0.0;0.0;0.0;False;True;51;F;usa;omaha;OMA;34;0.0;0.0;2113.4467993058647;0.0
534703;8;5;1;1;2;1;15.0;0.0;12.0;1.5166666666666666;0.0;0.0;0.0;False;False;35;F;usa;tampa;TPA;34;0.0;0.0;2745.1912509216295;0.0
534742;8;6;0;2;2;2;0.0;0.0;7.5;0.9416666666666667;0.0;0.0;0.0;False;False;72;F;usa;dallas;DAL;34;0.0;0.0;2001.2164074904842;0.0
534747;9;5;0;4;6;4;0.0;0.0;18.0;2.2333333333333334;0.0;0.0;0.0;False;False;38;F;usa;san jose;SJC;34;0.0;0.0;6948.948853131825;0.0
534782;8;4;0;4;4;4;0.0;0.0;9.5;1.175;1.0;0.5;0.0;False;False;27;F;usa;kansas city;MCI;34;0.0;321.0;3387.788963741641;0.5
534793;8;7;0;1;2;1;0.0;0.0;8.0;1.0166666666666666;0.0;0.0;0.0;True;False;19;F;canada;edmonton;YEG;34;0.0;0.0;3277.238062506185;0.0
534798;8;5;0;3;6;3;0.0;0.0;14.0;1.7333333333333334;0.0;0.0;0.0;False;False;30;F;usa;lubbock;LBB;34;0.0;0.0;4719.17310343857;0.0
534825;8;7;0;1;2;0;0.0;0.0;14.5;1.7583333333333333;0.0;0.0;0.0;True;False;30;F;canada;toronto;YKZ;34;0.0;0.0;582.9688256475425;0.0
534840;9;5;0;4;8;3;0.0;0.0;11.0;1.4333333333333333;0.0;0.0;0.0;False;False;47;F;usa;indianapolis;IND;34;0.0;0.0;3857.827854686274;0.0
534842;8;6;0;2;2;2;10.0;0.0;12.5;1.5583333333333331;0.0;0.0;0.0;False;True;47;F;usa;tulsa;TUL;34;0.0;0.0;2655.0119171661195;0.0
534858;8;3;1;3;6;3;0.0;0.0;23.0;2.8;0.0;0.0;0.0;True;True;55;F;usa;new york;LGA;34;0.0;0.0;4948.134797702941;0.0
534895;8;6;0;2;4;2;2.5;0.0;11.5;1.425;0.0;0.0;0.0;True;False;34;M;canada;winnipeg;YWG;34;0.0;0.0;4380.799865562481;0.0
534903;9;6;0;3;5;3;0.0;0.0;15.0;1.8666666666666667;0.0;0.0;0.0;True;False;53;F;usa;nashville;BNA;34;0.0;0.0;4781.974467160384;0.0
534939;8;5;0;3;4;3;0.0;0.0;12.5;1.55;0.0;0.0;0.0;False;False;45;F;usa;washington;IAD;34;0.0;0.0;7374.8526964411685;0.0
534948;8;4;0;4;2;4;0.0;0.0;11.5;1.4583333333333335;1.0;0.5;0.0;False;True;41;F;usa;colorado springs;COS;34;0.0;82.5;2638.7404634529407;0.5
534957;8;4;0;4;8;2;0.0;5.0;10.5;1.3333333333333335;0.0;0.0;0.0;False;True;51;F;canada;calgary;YYC;34;0.0;0.0;8237.453949662147;1.25
534971;8;6;0;2;4;2;12.5;2.5;20.0;2.45;0.0;0.0;0.0;False;False;35;F;canada;toronto;YTZ;34;0.0;0.0;2015.5279818444337;0.0
534986;8;4;0;4;8;4;0.0;0.0;20.0;2.4833333333333334;0.5;0.5;0.0;False;False;62;M;usa;oakland;OAK;34;0.0;95.0;11479.729080331252;2.75
535007;8;1;1;5;10;5;0.0;0.0;30.0;3.8333333333333335;2.0;1.0;0.0;False;False;44;F;canada;toronto;YZD;34;100.0;586.8;11882.244872276024;7.0
535024;8;4;1;2;4;2;0.0;0.0;26.0;3.1666666666666665;0.0;0.0;0.0;False;False;38;F;usa;san antonio;RND;34;0.0;0.0;5098.356193026661;0.0
535035;8;4;0;4;6;4;0.0;0.0;27.5;3.4;0.0;0.5;0.0;True;False;53;F;usa;new york;LGA;34;0.0;0.0;6547.171682313052;0.5
535047;8;4;0;4;8;4;0.0;0.0;19.5;2.45;1.0;0.5;0.0;True;False;48;F;usa;rochester;ROC;34;0.0;68.0;6074.949003206351;3.75
535051;8;4;0;4;6;4;0.0;0.0;15.5;1.9333333333333331;0.0;0.5;0.0;False;True;50;F;usa;new york;LGA;34;0.0;0.0;7930.881765065012;0.75
535060;8;4;0;4;7;4;0.0;0.0;19.0;2.3916666666666666;0.0;0.5;0.0;False;False;36;F;usa;los angeles;LAX;34;0.0;0.0;8071.6424914932695;2.5
535063;9;5;0;4;6;4;0.0;0.0;10.0;1.2333333333333334;0.0;0.0;0.0;False;False;39;F;usa;los angeles;LAX;34;0.0;0.0;9736.744755385807;0.0
535081;8;4;0;4;4;4;0.0;0.0;11.0;1.35;1.0;0.5;0.0;False;True;40;F;usa;knoxville;TYS;34;0.0;68.4;2265.122158412192;0.5
535099;8;3;0;5;10;5;0.0;0.0;22.5;2.791666666666667;0.5;1.0;1.0;False;False;38;M;usa;buffalo;BUF;34;0.0;104.5;10380.061457521882;6.5
535135;8;4;0;4;6;4;0.0;0.0;11.5;1.4083333333333334;1.0;0.5;0.0;False;True;49;F;canada;winnipeg;YAV;34;0.0;217.0;3728.9338381695925;1.25
535136;8;5;0;3;6;3;0.0;0.0;13.5;1.6583333333333334;0.0;0.0;0.0;False;False;28;M;usa;new york;JFK;34;0.0;0.0;5802.009445688245;0.0
535149;8;7;0;1;2;1;0.0;15.0;11.0;1.3666666666666667;0.0;0.0;0.0;True;False;57;F;usa;baton rouge;BTR;34;0.0;0.0;1454.9518159676375;0.0
535155;8;7;0;1;2;1;0.0;0.0;7.5;0.9333333333333333;0.0;0.0;0.0;False;True;55;F;usa;nashville;BNA;34;0.0;0.0;3177.495584848203;0.0
535177;8;6;0;2;4;2;15.0;10.0;10.0;1.2916666666666667;0.0;0.0;0.0;False;False;40;F;canada;toronto;YYZ;34;0.0;0.0;3578.572805936601;0.0
535189;8;6;0;2;4;2;0.0;0.0;10.0;1.25;0.0;0.0;0.0;True;True;50;M;usa;memphis;MEM;34;0.0;0.0;2083.092219316603;0.0
535229;8;5;0;3;6;3;5.0;0.0;21.5;2.6416666666666666;0.0;0.0;0.0;False;False;42;M;usa;new york;LGA;34;0.0;0.0;5116.402997335762;0.0
535266;9;7;0;2;2;1;0.0;0.0;11.0;1.3333333333333333;0.0;0.0;0.0;True;True;47;F;canada;edmonton;YED;34;0.0;0.0;12988.595382336278;0.0
535311;9;7;0;2;4;1;0.0;0.0;12.0;1.4666666666666666;0.0;0.0;0.0;True;True;44;F;usa;houston;IAH;34;0.0;0.0;4159.241981283723;0.0
535341;9;6;0;3;6;3;0.0;0.0;21.0;2.5;0.0;0.0;0.0;False;True;49;F;usa;tulsa;TUL;34;0.0;0.0;3661.3148294548328;0.0
535365;8;6;0;2;4;2;0.0;0.0;13.5;1.7083333333333335;0.0;0.0;0.0;True;False;31;F;usa;los angeles;LAX;34;0.0;0.0;1287.2595277943828;0.0
535398;8;5;0;3;6;3;0.0;0.0;12.0;1.5166666666666666;0.0;0.0;0.0;False;False;42;M;usa;omaha;OFF;34;0.0;0.0;3987.2066686069784;0.0
535441;8;4;0;4;8;4;0.0;0.0;19.5;2.408333333333333;1.0;0.5;0.0;True;True;48;M;canada;calgary;YYC;34;0.0;206.0;8845.544520659116;2.5
535447;9;4;0;5;8;5;0.0;0.0;21.0;2.6166666666666667;1.0;1.0;0.0;False;True;54;F;canada;ottawa;YOW;34;0.0;532.0;9419.74923176684;2.0
535459;8;4;0;4;6;3;0.0;0.0;18.5;2.2666666666666666;0.0;0.0;0.0;False;False;30;M;usa;lincoln;LNK;34;0.0;0.0;3796.0292968864073;0.0
535473;8;7;0;1;2;0;0.0;0.0;13.0;1.6083333333333334;0.0;0.0;0.0;False;True;61;F;usa;chicago;MDW;34;0.0;0.0;12039.076433401066;0.0
535495;8;5;0;3;4;3;0.0;0.0;15.0;1.8416666666666668;0.0;0.0;0.0;True;True;44;F;usa;corpus christi;CRP;34;0.0;0.0;5008.418613420514;0.0
535502;9;6;0;3;5;3;0.0;0.0;15.0;1.8666666666666667;0.0;0.0;0.0;True;False;41;F;usa;columbus;LCK;34;0.0;0.0;2829.6964532531674;0.0
535553;9;7;0;2;4;2;0.0;0.0;18.0;2.216666666666667;0.0;0.0;0.0;False;False;42;F;canada;london;YXU;34;0.0;0.0;4267.48301014734;0.0
535595;8;6;0;2;4;1;0.0;0.0;10.0;1.2416666666666667;0.0;0.0;0.0;True;True;54;F;usa;atlanta;ATL;34;0.0;0.0;14051.520828207289;0.0
535600;8;5;0;3;4;2;0.0;0.0;12.5;1.525;0.0;0.0;0.0;False;False;39;F;usa;los angeles;LAX;34;0.0;0.0;2374.372423445859;0.0
535610;8;5;0;3;4;3;0.0;0.0;14.0;1.7416666666666667;0.0;0.0;0.0;False;True;39;F;usa;kansas city;MCI;34;0.0;0.0;2528.5066340068533;0.0
535625;8;3;0;5;9;4;0.0;0.0;25.5;3.1083333333333334;0.5;0.5;0.0;True;False;30;F;canada;hamilton;YHM;34;50.0;44.5;7756.844205893211;3.5
535637;8;5;0;3;2;3;0.0;0.0;9.0;1.1416666666666666;0.0;0.0;0.0;False;False;33;F;canada;calgary;YYC;34;0.0;0.0;3277.111769968965;0.0
535644;10;6;0;4;7;4;0.0;0.0;14.5;1.7833333333333332;0.0;0.0;0.0;False;True;49;F;usa;nashville;BNA;34;0.0;0.0;6186.685538436288;0.0
535686;9;4;1;3;6;3;0.0;0.0;19.0;2.3166666666666664;0.0;0.0;0.0;False;True;59;F;canada;windsor;YQG;34;0.0;0.0;2954.319752962653;0.0
535701;8;7;0;1;2;1;0.0;0.0;8.0;0.9833333333333334;0.0;0.0;0.0;False;False;40;F;usa;san jose;SJC;34;0.0;0.0;4124.793560549968;0.0
535702;8;3;0;5;9;5;0.0;0.0;27.0;3.3083333333333336;1.0;1.0;0.0;True;True;44;F;usa;new york;LGA;34;0.0;132.5;10916.347901105255;5.75
535706;8;7;0;1;2;1;40.0;0.0;9.5;1.1916666666666669;0.0;0.0;0.0;True;False;56;F;usa;los angeles;LAX;34;0.0;0.0;1741.021946976592;0.0
535734;8;6;0;2;4;2;0.0;0.0;12.0;1.4833333333333334;0.0;0.0;0.0;False;False;42;F;usa;stockton;SCK;34;0.0;0.0;4844.659867970001;0.0
535746;8;5;0;3;4;3;17.5;0.0;13.5;1.675;0.0;0.0;0.0;False;True;44;F;usa;new orleans;MSY;34;0.0;0.0;5744.599429352286;0.0
535747;8;6;0;2;2;2;0.0;7.5;7.0;0.8583333333333334;0.0;0.0;0.0;False;False;28;F;usa;new york;JFK;34;0.0;0.0;543.0923380648386;0.0
535791;8;6;0;2;4;2;5.0;0.0;10.0;1.2416666666666667;0.0;0.0;0.0;False;True;43;F;usa;orlando;MCO;34;0.0;0.0;3083.7032189125084;0.0
535795;8;3;0;5;10;5;0.0;0.0;23.5;2.908333333333333;1.0;1.0;0.5;True;True;56;F;usa;dallas;DAL;34;0.0;103.5;10310.145632066804;2.75
535878;10;6;0;4;6;4;0.0;0.0;6.5;0.8333333333333334;0.0;0.0;0.0;False;False;54;F;usa;phoenix;LUF;34;0.0;0.0;9870.567672757454;0.0
535879;8;3;0;5;8;5;0.0;0.0;16.5;2.0583333333333336;1.5;1.0;0.0;True;True;41;F;usa;new york;LGA;34;0.0;243.0;9210.985101395727;2.5
535885;8;5;0;3;2;3;0.0;0.0;15.5;1.9416666666666667;0.0;0.0;0.0;False;True;46;F;usa;new york;JFK;34;0.0;0.0;342.1819089584108;0.0
535896;8;6;0;2;4;2;0.0;0.0;8.5;1.0583333333333333;0.0;0.0;0.0;True;True;43;F;usa;indianapolis;IND;34;0.0;0.0;4693.878059075922;0.0
535905;8;5;1;1;2;1;0.0;0.0;7.0;0.85;0.0;0.0;0.0;False;False;34;F;usa;new york;JFK;34;0.0;0.0;3062.204619909659;0.0
535906;8;3;0;5;6;5;0.0;0.0;18.0;2.216666666666667;1.0;1.0;0.0;False;False;36;F;usa;new york;JFK;34;0.0;65.0;5242.154562525453;2.25
535912;8;3;0;5;9;5;0.0;0.0;19.0;2.3166666666666664;1.0;1.0;0.0;False;False;42;F;usa;austin;AUS;34;50.0;141.0;10004.18200868373;5.25
535942;8;6;0;2;4;2;0.0;0.0;11.0;1.4166666666666665;0.0;0.0;0.0;True;True;46;F;usa;boston;BOS;34;0.0;0.0;8227.08866851508;0.0
535983;8;7;0;1;2;0;0.0;0.0;9.0;1.1333333333333333;0.0;0.0;0.0;True;False;52;F;usa;honolulu;HNL;34;0.0;0.0;7260.52723268752;0.0
